profile_bits,case,state_bit,state_region,x,y,z,cell_bit,prefix_distance,full32_distance,extended64_distance,first_changed_byte,changed_prefix_bit,first_controller_stage,first_non_single_stage,single_bit_until_first_output
128,1,286,cube,3,4,0,6,0,0,62,47,,65,65,0
128,1,287,cube,3,4,0,7,0,0,59,47,,65,65,0
128,1,304,cube,6,4,0,0,0,22,145,26,,44,44,0
128,1,305,cube,6,4,0,1,0,25,149,26,,44,44,0
128,1,306,cube,6,4,0,2,0,25,136,26,,44,44,0
128,1,307,cube,6,4,0,3,0,27,153,26,,44,44,0
128,1,308,cube,6,4,0,4,0,20,144,26,,44,44,0
128,1,309,cube,6,4,0,5,0,24,157,26,,44,44,0
128,1,310,cube,6,4,0,6,0,23,144,26,,44,44,0
128,1,311,cube,6,4,0,7,0,27,150,26,,44,44,0
128,1,320,cube,0,5,0,0,0,19,143,26,,45,45,1
128,1,321,cube,0,5,0,1,0,24,161,26,,45,45,1
128,1,322,cube,0,5,0,2,0,26,149,26,,45,45,1
128,1,323,cube,0,5,0,3,0,17,144,26,,45,45,1
128,1,324,cube,0,5,0,4,0,17,132,26,,45,45,1
128,1,325,cube,0,5,0,5,0,27,149,26,,45,45,1
128,1,326,cube,0,5,0,6,0,18,141,26,,45,45,1
128,1,327,cube,0,5,0,7,0,24,158,26,,45,45,1
128,1,360,cube,5,5,0,0,0,64,201,16,,34,34,0
128,1,361,cube,5,5,0,1,0,68,191,16,,34,34,0
128,1,362,cube,5,5,0,2,0,64,197,16,,34,34,0
128,1,363,cube,5,5,0,3,0,58,182,16,,34,34,0
128,1,364,cube,5,5,0,4,0,63,174,16,,34,34,0
128,1,365,cube,5,5,0,5,0,58,201,16,,34,34,0
128,1,366,cube,5,5,0,6,0,60,181,16,,34,34,0
128,1,367,cube,5,5,0,7,0,56,177,16,,34,34,0
128,1,560,cube,6,0,1,0,0,0,0,,,,,1
128,1,561,cube,6,0,1,1,0,0,0,,,,,1
128,1,562,cube,6,0,1,2,0,0,0,,,,,1
128,1,563,cube,6,0,1,3,0,0,0,,,,,1
128,1,564,cube,6,0,1,4,0,0,0,,,,,1
128,1,565,cube,6,0,1,5,0,0,0,,,,,1
128,1,566,cube,6,0,1,6,0,0,0,,,,,1
128,1,567,cube,6,0,1,7,0,0,0,,,,,1
128,1,608,cube,4,1,1,0,0,43,175,22,,40,40,0
128,1,609,cube,4,1,1,1,0,37,161,22,,40,40,0
128,1,610,cube,4,1,1,2,0,36,176,22,,40,40,0
128,1,611,cube,4,1,1,3,0,42,176,22,,40,40,0
128,1,612,cube,4,1,1,4,0,34,161,22,,40,40,0
128,1,613,cube,4,1,1,5,0,43,176,22,,40,40,0
128,1,614,cube,4,1,1,6,0,38,163,22,,40,40,0
128,1,615,cube,4,1,1,7,0,39,175,22,,40,40,0
128,1,624,cube,6,1,1,0,0,40,180,23,,41,41,0
128,1,625,cube,6,1,1,1,0,34,173,23,,41,41,0
128,1,626,cube,6,1,1,2,0,31,174,23,,41,41,0
128,1,627,cube,6,1,1,3,0,33,164,23,,41,41,0
128,1,628,cube,6,1,1,4,0,40,163,23,,41,41,0
128,1,629,cube,6,1,1,5,0,37,160,23,,41,41,0
128,1,630,cube,6,1,1,6,0,37,164,23,,41,41,0
128,1,631,cube,6,1,1,7,0,36,149,23,,41,41,0
128,1,672,cube,4,2,1,0,0,0,109,39,,57,57,0
128,1,673,cube,4,2,1,1,0,0,93,39,,57,57,0
128,1,674,cube,4,2,1,2,0,0,101,39,,57,57,0
128,1,675,cube,4,2,1,3,0,0,116,39,,57,57,0
128,1,676,cube,4,2,1,4,0,0,101,39,,57,57,0
128,1,677,cube,4,2,1,5,0,0,100,39,,57,57,0
128,1,678,cube,4,2,1,6,0,0,92,39,,57,57,0
128,1,679,cube,4,2,1,7,0,0,111,39,,57,57,0
128,1,688,cube,6,2,1,0,0,33,159,24,,42,42,0
128,1,689,cube,6,2,1,1,0,35,165,24,,42,42,0
128,1,690,cube,6,2,1,2,0,30,164,24,,42,42,0
128,1,691,cube,6,2,1,3,0,37,158,24,,42,42,0
128,1,692,cube,6,2,1,4,0,24,154,24,,42,42,0
128,1,693,cube,6,2,1,5,0,32,158,24,,42,42,0
128,1,694,cube,6,2,1,6,0,30,166,24,,42,42,0
128,1,695,cube,6,2,1,7,0,31,152,24,,42,42,0
128,1,736,cube,4,3,1,0,0,0,102,36,,54,54,0
128,1,737,cube,4,3,1,1,0,0,116,36,,54,54,0
128,1,738,cube,4,3,1,2,0,0,112,36,,54,54,0
128,1,739,cube,4,3,1,3,0,0,119,36,,54,54,0
128,1,740,cube,4,3,1,4,0,0,117,36,,54,54,0
128,1,741,cube,4,3,1,5,0,0,113,36,,54,54,0
128,1,742,cube,4,3,1,6,0,0,103,36,,54,54,0
128,1,743,cube,4,3,1,7,0,0,118,36,,54,54,0
128,1,784,cube,2,4,1,0,0,0,106,39,,57,57,0
128,1,785,cube,2,4,1,1,0,0,89,39,,57,57,0
128,1,786,cube,2,4,1,2,0,0,118,39,,57,57,0
128,1,787,cube,2,4,1,3,0,0,90,39,,57,57,0
128,1,788,cube,2,4,1,4,0,0,85,39,,57,57,0
128,1,789,cube,2,4,1,5,0,0,102,39,,57,57,0
128,1,790,cube,2,4,1,6,0,0,96,39,,57,57,0
128,1,791,cube,2,4,1,7,0,0,95,39,,57,57,0
128,1,800,cube,4,4,1,0,0,49,171,21,,39,39,0
128,1,801,cube,4,4,1,1,0,40,171,21,,39,39,0
128,1,802,cube,4,4,1,2,0,43,172,21,,39,39,0
128,1,803,cube,4,4,1,3,0,46,177,21,,39,39,0
128,1,804,cube,4,4,1,4,0,48,163,21,,39,39,0
128,1,805,cube,4,4,1,5,0,44,160,21,,39,39,0
128,1,806,cube,4,4,1,6,0,46,172,21,,39,39,0
128,1,807,cube,4,4,1,7,0,50,172,21,,39,39,0
128,1,888,cube,7,5,1,0,0,0,125,35,,53,53,0
128,1,889,cube,7,5,1,1,0,0,111,35,,53,53,0
128,1,890,cube,7,5,1,2,0,0,113,35,,53,53,0
128,1,891,cube,7,5,1,3,0,0,108,35,,53,53,0
128,1,892,cube,7,5,1,4,0,0,114,35,,53,53,0
128,1,893,cube,7,5,1,5,0,0,123,35,,53,53,0
128,1,894,cube,7,5,1,6,0,0,126,35,,53,53,0
128,1,895,cube,7,5,1,7,0,0,102,35,,53,53,0
128,1,914,cube,2,6,1,2,0,49,186,18,,36,36,0
128,1,916,cube,2,6,1,4,0,53,160,18,,36,36,0
128,1,992,cube,4,7,1,0,0,5,133,30,,48,48,0
128,1,993,cube,4,7,1,1,0,5,132,30,,48,48,0
128,1,994,cube,4,7,1,2,0,10,146,30,,48,48,0
128,1,995,cube,4,7,1,3,0,3,144,30,,48,48,0
128,1,996,cube,4,7,1,4,0,9,123,30,,48,48,0
128,1,997,cube,4,7,1,5,0,8,135,30,,48,48,0
128,1,998,cube,4,7,1,6,0,9,148,30,,48,48,0
128,1,999,cube,4,7,1,7,0,7,148,30,,48,48,0
128,1,1056,cube,4,0,2,0,0,0,0,,,,,1
128,1,1057,cube,4,0,2,1,0,0,0,,,,,1
128,1,1058,cube,4,0,2,2,0,0,0,,,,,1
128,1,1059,cube,4,0,2,3,0,0,0,,,,,1
128,1,1060,cube,4,0,2,4,0,0,0,,,,,1
128,1,1061,cube,4,0,2,5,0,0,0,,,,,1
128,1,1062,cube,4,0,2,6,0,0,0,,,,,1
128,1,1063,cube,4,0,2,7,0,0,0,,,,,1
128,1,1400,cube,7,5,2,0,0,0,116,36,,54,54,0
128,1,1401,cube,7,5,2,1,0,0,96,36,,54,54,0
128,1,1402,cube,7,5,2,2,0,0,118,36,,54,54,0
128,1,1403,cube,7,5,2,3,0,0,105,36,,54,54,0
128,1,1404,cube,7,5,2,4,0,0,113,36,,54,54,0
128,1,1405,cube,7,5,2,5,0,0,102,36,,54,54,0
128,1,1406,cube,7,5,2,6,0,0,104,36,,54,54,0
128,1,1407,cube,7,5,2,7,0,0,111,36,,54,54,0
128,1,1536,cube,0,0,3,0,0,0,40,52,,70,70,0
128,1,1537,cube,0,0,3,1,0,0,45,52,,70,70,0
128,1,1538,cube,0,0,3,2,0,0,49,52,,70,70,0
128,1,1539,cube,0,0,3,3,0,0,46,52,,70,70,0
128,1,1540,cube,0,0,3,4,0,0,45,52,,70,70,0
128,1,1541,cube,0,0,3,5,0,0,44,52,,70,70,0
128,1,1542,cube,0,0,3,6,0,0,42,52,,70,70,0
128,1,1543,cube,0,0,3,7,0,0,51,52,,70,70,0
128,1,1576,cube,5,0,3,0,0,0,10,61,,80,80,1
128,1,1577,cube,5,0,3,1,0,0,10,61,,80,80,1
128,1,1578,cube,5,0,3,2,0,0,11,61,,80,80,1
128,1,1579,cube,5,0,3,3,0,0,12,61,,80,80,1
128,1,1580,cube,5,0,3,4,0,0,8,61,,80,80,1
128,1,1581,cube,5,0,3,5,0,0,9,61,,80,80,1
128,1,1582,cube,5,0,3,6,0,0,11,61,,80,80,1
128,1,1583,cube,5,0,3,7,0,0,13,61,,80,80,1
128,1,1760,cube,4,3,3,0,0,0,99,40,,58,58,0
128,1,1761,cube,4,3,3,1,0,0,92,40,,58,58,0
128,1,1762,cube,4,3,3,2,0,0,107,40,,58,58,0
128,1,1763,cube,4,3,3,3,0,0,97,40,,58,58,0
128,1,1764,cube,4,3,3,4,0,0,97,40,,58,58,0
128,1,1765,cube,4,3,3,5,0,0,92,40,,58,58,0
128,1,1766,cube,4,3,3,6,0,0,110,40,,58,58,0
128,1,1767,cube,4,3,3,7,0,0,101,40,,58,58,0
128,1,1768,cube,5,3,3,0,0,0,82,44,,62,62,0
128,1,1769,cube,5,3,3,1,0,0,83,44,,62,62,0
128,1,1770,cube,5,3,3,2,0,0,91,44,,62,62,0
128,1,1771,cube,5,3,3,3,0,0,79,44,,62,62,0
128,1,1772,cube,5,3,3,4,0,0,92,44,,62,62,0
128,1,1773,cube,5,3,3,5,0,0,79,44,,62,62,0
128,1,1774,cube,5,3,3,6,0,0,87,44,,62,62,0
128,1,1775,cube,5,3,3,7,0,0,74,44,,62,62,0
128,1,1784,cube,7,3,3,0,0,0,68,46,,64,64,0
128,1,1785,cube,7,3,3,1,0,0,63,46,,64,64,0
128,1,1788,cube,7,3,3,4,0,0,77,46,,64,64,0
128,1,1790,cube,7,3,3,6,0,0,70,46,,64,64,0
128,1,1792,cube,0,4,3,0,0,0,82,41,,59,59,0
128,1,1793,cube,0,4,3,1,0,0,84,41,,59,59,0
128,1,1794,cube,0,4,3,2,0,0,88,41,,59,59,0
128,1,1795,cube,0,4,3,3,0,0,94,41,,59,59,0
128,1,1796,cube,0,4,3,4,0,0,99,41,,59,59,0
128,1,1797,cube,0,4,3,5,0,0,91,41,,59,59,0
128,1,1798,cube,0,4,3,6,0,0,86,41,,59,59,0
128,1,1799,cube,0,4,3,7,0,0,90,41,,59,59,0
128,1,1816,cube,3,4,3,0,0,0,109,37,,55,55,0
128,1,1817,cube,3,4,3,1,0,0,113,37,,55,55,0
128,1,1818,cube,3,4,3,2,0,0,118,37,,55,55,0
128,1,1819,cube,3,4,3,3,0,0,121,37,,55,55,0
128,1,1820,cube,3,4,3,4,0,0,105,37,,55,55,0
128,1,1821,cube,3,4,3,5,0,0,105,37,,55,55,0
128,1,1822,cube,3,4,3,6,0,0,110,37,,55,55,0
128,1,1823,cube,3,4,3,7,0,0,113,37,,55,55,0
128,1,1824,cube,4,4,3,0,0,0,95,41,,59,59,0
128,1,1825,cube,4,4,3,1,0,0,81,41,,59,59,0
128,1,1826,cube,4,4,3,2,0,0,74,41,,59,59,0
128,1,1827,cube,4,4,3,3,0,0,99,41,,59,59,0
128,1,1828,cube,4,4,3,4,0,0,89,41,,59,59,0
128,1,1829,cube,4,4,3,5,0,0,96,41,,59,59,0
128,1,1830,cube,4,4,3,6,0,0,106,41,,59,59,0
128,1,1831,cube,4,4,3,7,0,0,91,41,,59,59,0
128,1,1944,cube,3,6,3,0,0,0,84,40,,58,58,0
128,1,1945,cube,3,6,3,1,0,0,96,40,,58,58,0
128,1,1946,cube,3,6,3,2,0,0,100,40,,58,58,0
128,1,1947,cube,3,6,3,3,0,0,100,40,,58,58,0
128,1,1948,cube,3,6,3,4,0,0,102,40,,58,58,0
128,1,1949,cube,3,6,3,5,0,0,100,40,,58,58,0
128,1,1950,cube,3,6,3,6,0,0,82,40,,58,58,0
128,1,1951,cube,3,6,3,7,0,0,102,40,,58,58,0
128,1,1952,cube,4,6,3,0,0,0,104,39,,57,57,0
128,1,1953,cube,4,6,3,1,0,0,115,39,,57,57,0
128,1,1954,cube,4,6,3,2,0,0,92,39,,57,57,0
128,1,1955,cube,4,6,3,3,0,0,99,39,,57,57,0
128,1,1956,cube,4,6,3,4,0,0,97,39,,57,57,0
128,1,1957,cube,4,6,3,5,0,0,100,39,,57,57,0
128,1,1958,cube,4,6,3,6,0,0,125,39,,57,57,0
128,1,1959,cube,4,6,3,7,0,0,101,39,,57,57,0
128,1,1960,cube,5,6,3,0,0,6,144,30,,48,48,0
128,1,1961,cube,5,6,3,1,0,10,138,30,,48,48,0
128,1,1962,cube,5,6,3,2,0,13,144,30,,48,48,0
128,1,1963,cube,5,6,3,3,0,10,134,30,,48,48,0
128,1,1964,cube,5,6,3,4,0,9,139,30,,48,48,0
128,1,1965,cube,5,6,3,5,0,8,132,30,,48,48,0
128,1,1966,cube,5,6,3,6,0,8,135,30,,48,48,0
128,1,1967,cube,5,6,3,7,0,5,130,30,,48,48,0
128,1,2008,cube,3,7,3,0,0,48,170,19,,37,37,0
128,1,2009,cube,3,7,3,1,0,54,189,19,,37,37,0
128,1,2010,cube,3,7,3,2,0,52,181,19,,37,37,0
128,1,2011,cube,3,7,3,3,0,52,194,19,,37,37,0
128,1,2012,cube,3,7,3,4,0,41,175,19,,37,37,0
128,1,2013,cube,3,7,3,5,0,57,186,19,,37,37,0
128,1,2014,cube,3,7,3,6,0,51,174,19,,37,37,0
128,1,2015,cube,3,7,3,7,0,42,172,19,,37,37,0
128,1,2224,cube,6,2,4,0,0,25,170,24,,42,42,0
128,1,2225,cube,6,2,4,1,0,30,149,24,,42,42,0
128,1,2226,cube,6,2,4,2,0,36,168,24,,42,42,0
128,1,2227,cube,6,2,4,3,0,28,146,24,,42,42,0
128,1,2228,cube,6,2,4,4,0,28,155,24,,42,42,0
128,1,2229,cube,6,2,4,5,0,32,153,24,,42,42,0
128,1,2230,cube,6,2,4,6,0,32,162,24,,42,42,0
128,1,2231,cube,6,2,4,7,0,33,160,24,,42,42,0
128,1,2280,cube,5,3,4,0,0,23,146,27,,45,45,0
128,1,2281,cube,5,3,4,1,0,17,142,27,,45,45,0
128,1,2282,cube,5,3,4,2,0,11,138,27,,45,45,0
128,1,2283,cube,5,3,4,3,0,21,168,27,,45,45,0
128,1,2284,cube,5,3,4,4,0,24,141,27,,45,45,0
128,1,2285,cube,5,3,4,5,0,18,159,27,,45,45,0
128,1,2286,cube,5,3,4,6,0,21,154,27,,45,45,0
128,1,2287,cube,5,3,4,7,0,11,142,27,,45,45,0
128,1,2408,cube,5,5,4,0,0,13,138,28,,46,46,0
128,1,2409,cube,5,5,4,1,0,17,140,28,,46,46,0
128,1,2410,cube,5,5,4,2,0,16,135,28,,46,46,0
128,1,2411,cube,5,5,4,3,0,20,147,28,,46,46,0
128,1,2412,cube,5,5,4,4,0,14,141,28,,46,46,0
128,1,2413,cube,5,5,4,5,0,15,159,28,,46,46,0
128,1,2414,cube,5,5,4,6,0,15,143,28,,46,46,0
128,1,2415,cube,5,5,4,7,0,16,144,28,,46,46,0
128,1,2520,cube,3,7,4,0,0,16,157,29,,47,47,0
128,1,2521,cube,3,7,4,1,0,11,145,29,,47,47,0
128,1,2522,cube,3,7,4,2,0,11,129,29,,47,47,0
128,1,2523,cube,3,7,4,3,0,17,138,29,,47,47,0
128,1,2524,cube,3,7,4,4,0,11,123,29,,47,47,0
128,1,2525,cube,3,7,4,5,0,11,141,29,,47,47,0
128,1,2526,cube,3,7,4,6,0,8,140,29,,47,47,0
128,1,2527,cube,3,7,4,7,0,11,143,29,,47,47,0
128,1,2536,cube,5,7,4,0,0,68,193,16,,34,34,0
128,1,2537,cube,5,7,4,1,0,67,192,16,,34,34,0
128,1,2538,cube,5,7,4,2,0,58,177,16,,34,34,0
128,1,2539,cube,5,7,4,3,0,68,181,16,,34,34,0
128,1,2540,cube,5,7,4,4,0,66,194,16,,34,34,0
128,1,2541,cube,5,7,4,5,0,70,185,16,,34,34,0
128,1,2542,cube,5,7,4,6,0,61,190,16,,34,34,0
128,1,2543,cube,5,7,4,7,0,68,195,16,,34,34,0
128,1,2544,cube,6,7,4,0,0,0,0,,,,,1
128,1,2545,cube,6,7,4,1,0,0,0,,,,,1
128,1,2546,cube,6,7,4,2,0,0,0,,,,,1
128,1,2547,cube,6,7,4,3,0,0,0,,,,,1
128,1,2548,cube,6,7,4,4,0,0,0,,,,,1
128,1,2549,cube,6,7,4,5,0,0,0,,,,,1
128,1,2550,cube,6,7,4,6,0,0,0,,,,,1
128,1,2551,cube,6,7,4,7,0,0,0,,,,,1
128,1,2560,cube,0,0,5,0,0,0,106,37,,55,55,0
128,1,2561,cube,0,0,5,1,0,0,108,37,,55,55,0
128,1,2562,cube,0,0,5,2,0,0,101,37,,55,55,0
128,1,2563,cube,0,0,5,3,0,0,113,37,,55,55,0
128,1,2564,cube,0,0,5,4,0,0,113,37,,55,55,0
128,1,2565,cube,0,0,5,5,0,0,103,37,,55,55,0
128,1,2566,cube,0,0,5,6,0,0,126,37,,55,55,0
128,1,2567,cube,0,0,5,7,0,0,110,37,,55,55,0
128,1,2592,cube,4,0,5,0,0,11,137,28,,46,46,0
128,1,2593,cube,4,0,5,1,0,12,146,28,,46,46,0
128,1,2594,cube,4,0,5,2,0,16,138,28,,46,46,0
128,1,2595,cube,4,0,5,3,0,15,136,28,,46,46,0
128,1,2596,cube,4,0,5,4,0,15,131,28,,46,46,0
128,1,2597,cube,4,0,5,5,0,19,162,28,,46,46,0
128,1,2598,cube,4,0,5,6,0,14,160,28,,46,46,0
128,1,2599,cube,4,0,5,7,0,15,148,28,,46,46,0
128,1,2608,cube,6,0,5,0,0,39,174,23,,41,41,0
128,1,2609,cube,6,0,5,1,0,33,163,23,,41,41,0
128,1,2610,cube,6,0,5,2,0,33,143,23,,41,41,0
128,1,2611,cube,6,0,5,3,0,42,166,23,,41,41,0
128,1,2612,cube,6,0,5,4,0,37,165,23,,41,41,0
128,1,2613,cube,6,0,5,5,0,35,171,23,,41,41,0
128,1,2614,cube,6,0,5,6,0,36,170,23,,41,41,0
128,1,2615,cube,6,0,5,7,0,43,164,23,,41,41,0
128,1,2616,cube,7,0,5,0,0,0,0,,,,,1
128,1,2617,cube,7,0,5,1,0,0,0,,,,,1
128,1,2618,cube,7,0,5,2,0,0,0,,,,,1
128,1,2619,cube,7,0,5,3,0,0,0,,,,,1
128,1,2620,cube,7,0,5,4,0,0,0,,,,,1
128,1,2621,cube,7,0,5,5,0,0,0,,,,,1
128,1,2622,cube,7,0,5,6,0,0,0,,,,,1
128,1,2623,cube,7,0,5,7,0,0,0,,,,,1
128,1,2840,cube,3,4,5,0,0,59,183,17,,36,36,1
128,1,2841,cube,3,4,5,1,0,55,186,17,,36,36,1
128,1,2842,cube,3,4,5,2,0,60,189,17,,36,36,1
128,1,2843,cube,3,4,5,3,0,61,195,17,,36,36,1
128,1,2844,cube,3,4,5,4,0,64,197,17,,36,36,1
128,1,2845,cube,3,4,5,5,0,61,181,17,,36,36,1
128,1,2846,cube,3,4,5,6,0,54,163,17,,36,36,1
128,1,2847,cube,3,4,5,7,0,56,175,17,,36,36,1
128,1,2864,cube,6,4,5,0,0,40,171,23,,41,41,0
128,1,2865,cube,6,4,5,1,0,37,162,23,,41,41,0
128,1,2866,cube,6,4,5,2,0,33,161,23,,41,41,0
128,1,2867,cube,6,4,5,3,0,35,170,23,,41,41,0
128,1,2868,cube,6,4,5,4,0,33,171,23,,41,41,0
128,1,2869,cube,6,4,5,5,0,34,155,23,,41,41,0
128,1,2870,cube,6,4,5,6,0,36,157,23,,41,41,0
128,1,2871,cube,6,4,5,7,0,0,124,35,,53,53,0
128,1,2872,cube,7,4,5,0,0,0,122,35,,53,53,0
128,1,2873,cube,7,4,5,1,0,0,117,35,,53,53,0
128,1,2874,cube,7,4,5,2,0,0,96,35,,53,53,0
128,1,2875,cube,7,4,5,3,0,0,126,35,,53,53,0
128,1,2876,cube,7,4,5,4,0,0,110,35,,53,53,0
128,1,2877,cube,7,4,5,5,0,0,114,35,,53,53,0
128,1,2878,cube,7,4,5,6,0,0,113,35,,53,53,0
128,1,2879,cube,7,4,5,7,0,0,98,35,,53,53,0
128,1,2944,cube,0,6,5,0,0,42,156,22,,40,40,0
128,1,2945,cube,0,6,5,1,0,34,169,22,,40,40,0
128,1,2946,cube,0,6,5,2,0,35,170,22,,40,40,0
128,1,2947,cube,0,6,5,3,0,41,169,22,,40,40,0
128,1,2948,cube,0,6,5,4,0,34,161,22,,40,40,0
128,1,2949,cube,0,6,5,5,0,41,175,22,,40,40,0
128,1,2950,cube,0,6,5,6,0,40,177,22,,40,40,0
128,1,2951,cube,0,6,5,7,0,40,163,22,,40,40,0
128,1,2984,cube,5,6,5,0,0,0,0,,,,,1
128,1,2985,cube,5,6,5,1,0,0,0,,,,,1
128,1,2986,cube,5,6,5,2,0,0,0,,,,,1
128,1,2987,cube,5,6,5,3,0,0,0,,,,,1
128,1,2988,cube,5,6,5,4,0,0,0,,,,,1
128,1,2989,cube,5,6,5,5,0,0,0,,,,,1
128,1,2990,cube,5,6,5,6,0,0,0,,,,,1
128,1,2991,cube,5,6,5,7,0,0,0,,,,,1
128,1,3040,cube,4,7,5,0,0,54,171,18,,36,36,0
128,1,3041,cube,4,7,5,1,0,53,184,18,,36,36,0
128,1,3042,cube,4,7,5,2,0,53,179,18,,36,36,0
128,1,3043,cube,4,7,5,3,0,53,181,18,,36,36,0
128,1,3044,cube,4,7,5,4,0,56,195,18,,36,36,0
128,1,3045,cube,4,7,5,5,0,55,169,18,,36,36,0
128,1,3046,cube,4,7,5,6,0,56,186,18,,36,36,0
128,1,3047,cube,4,7,5,7,0,56,172,18,,36,36,0
128,1,3056,cube,6,7,5,0,0,56,175,18,,36,36,0
128,1,3057,cube,6,7,5,1,0,51,184,18,,36,36,0
128,1,3058,cube,6,7,5,2,0,55,181,18,,36,36,0
128,1,3059,cube,6,7,5,3,0,58,186,18,,36,36,0
128,1,3060,cube,6,7,5,4,0,65,188,18,,36,36,0
128,1,3061,cube,6,7,5,5,0,66,194,18,,36,36,0
128,1,3062,cube,6,7,5,6,0,57,187,18,,36,36,0
128,1,3063,cube,6,7,5,7,0,57,192,18,,36,36,0
128,1,3168,cube,4,1,6,0,0,47,178,21,,39,39,0
128,1,3169,cube,4,1,6,1,0,54,175,21,,39,39,0
128,1,3170,cube,4,1,6,2,0,51,173,21,,39,39,0
128,1,3171,cube,4,1,6,3,0,45,176,21,,39,39,0
128,1,3172,cube,4,1,6,4,0,42,177,21,,39,39,0
128,1,3173,cube,4,1,6,5,0,40,146,21,,39,39,0
128,1,3174,cube,4,1,6,6,0,42,157,21,,39,39,0
128,1,3175,cube,4,1,6,7,0,40,180,21,,39,39,0
128,1,3352,cube,3,4,6,0,0,0,0,,,,,1
128,1,3353,cube,3,4,6,1,0,0,0,,,,,1
128,1,3354,cube,3,4,6,2,0,0,0,,,,,1
128,1,3355,cube,3,4,6,3,0,0,0,,,,,1
128,1,3356,cube,3,4,6,4,0,0,0,,,,,1
128,1,3357,cube,3,4,6,5,0,0,0,,,,,1
128,1,3358,cube,3,4,6,6,0,0,0,,,,,1
128,1,3359,cube,3,4,6,7,0,0,0,,,,,1
128,1,3432,cube,5,5,6,0,0,70,211,16,,34,34,0
128,1,3433,cube,5,5,6,1,0,61,178,16,,34,34,0
128,1,3434,cube,5,5,6,2,0,66,182,16,,34,34,0
128,1,3435,cube,5,5,6,3,0,72,206,16,,34,34,0
128,1,3436,cube,5,5,6,4,0,66,185,16,,34,34,0
128,1,3437,cube,5,5,6,5,0,69,199,16,,34,34,0
128,1,3438,cube,5,5,6,6,0,64,183,16,,34,34,0
128,1,3439,cube,5,5,6,7,0,57,186,16,,34,34,0
128,1,3728,cube,2,2,7,0,0,45,187,19,,37,37,0
128,1,3729,cube,2,2,7,1,0,38,164,19,,37,37,0
128,1,3730,cube,2,2,7,2,0,56,180,19,,37,37,0
128,1,3731,cube,2,2,7,3,0,51,172,19,,37,37,0
128,1,3732,cube,2,2,7,4,0,50,179,19,,37,37,0
128,1,3733,cube,2,2,7,5,0,52,184,19,,37,37,0
128,1,3734,cube,2,2,7,6,0,61,196,19,,37,37,0
128,1,3735,cube,2,2,7,7,0,54,182,19,,37,37,0
128,1,3760,cube,6,2,7,0,0,34,148,24,,42,42,0
128,1,3761,cube,6,2,7,1,0,29,169,24,,42,42,0
128,1,3762,cube,6,2,7,2,0,33,164,24,,42,42,0
128,1,3763,cube,6,2,7,3,0,28,144,24,,42,42,0
128,1,3764,cube,6,2,7,4,0,35,164,24,,42,42,0
128,1,3765,cube,6,2,7,5,0,31,160,24,,42,42,0
128,1,3766,cube,6,2,7,6,0,36,165,24,,42,42,0
128,1,3767,cube,6,2,7,7,0,35,169,24,,42,42,0
128,1,3968,cube,0,6,7,0,0,30,146,25,,43,43,0
128,1,3969,cube,0,6,7,1,0,28,157,25,,43,43,0
128,1,3970,cube,0,6,7,2,0,21,157,25,,43,43,0
128,1,3971,cube,0,6,7,3,0,26,157,25,,43,43,0
128,1,3972,cube,0,6,7,4,0,24,153,25,,43,43,0
128,1,3973,cube,0,6,7,5,0,26,156,25,,43,43,0
128,1,3974,cube,0,6,7,6,0,31,162,25,,43,43,0
128,1,3975,cube,0,6,7,7,0,33,168,25,,43,43,0
128,2,16,cube,2,0,0,0,0,35,159,23,,41,41,0
128,2,17,cube,2,0,0,1,0,35,155,23,,41,41,0
128,2,18,cube,2,0,0,2,0,42,171,23,,41,41,0
128,2,19,cube,2,0,0,3,0,31,160,23,,41,41,0
128,2,20,cube,2,0,0,4,0,32,150,23,,41,41,0
128,2,21,cube,2,0,0,5,0,40,165,23,,41,41,0
128,2,22,cube,2,0,0,6,0,32,171,23,,41,41,0
128,2,23,cube,2,0,0,7,0,32,168,23,,41,41,0
128,2,24,cube,3,0,0,0,0,0,68,46,,64,64,0
128,2,25,cube,3,0,0,1,0,0,71,46,,64,64,0
128,2,26,cube,3,0,0,2,0,0,64,46,,64,64,0
128,2,27,cube,3,0,0,3,0,0,71,46,,64,64,0
128,2,28,cube,3,0,0,4,0,0,82,46,,64,64,0
128,2,29,cube,3,0,0,5,0,0,88,46,,64,64,0
128,2,30,cube,3,0,0,6,0,0,69,46,,64,64,0
128,2,31,cube,3,0,0,7,0,0,69,46,,64,64,0
128,2,40,cube,5,0,0,0,0,53,176,21,,39,39,0
128,2,41,cube,5,0,0,1,0,50,180,21,,39,39,0
128,2,42,cube,5,0,0,2,0,52,158,21,,39,39,0
128,2,43,cube,5,0,0,3,0,38,173,21,,39,39,0
128,2,44,cube,5,0,0,4,0,56,197,21,,39,39,0
128,2,45,cube,5,0,0,5,0,46,176,21,,39,39,0
128,2,46,cube,5,0,0,6,0,36,166,21,,39,39,0
128,2,47,cube,5,0,0,7,0,51,170,21,,39,39,0
128,2,56,cube,7,0,0,0,0,57,172,17,,36,36,1
128,2,57,cube,7,0,0,1,0,59,189,17,,36,36,1
128,2,58,cube,7,0,0,2,0,47,174,17,,36,36,1
128,2,59,cube,7,0,0,3,0,51,173,17,,36,36,1
128,2,60,cube,7,0,0,4,0,60,193,17,,36,36,1
